,User-ID,ISBN,Book-Rating,Book-Title
404404,255489,044021145X,8,The Firm
404405,255489,0440214041,7,The Pelican Brief
404384,255489,0380018179,9,The Thorn Birds
404355,255489,0060934417,9,Bel Canto: A Novel
404358,255489,0060987103,7,Wicked: The Life and Times of the Wicked Witch of the West
404360,255489,0061097101,7,The Saving Graces: A Novel
404362,255489,0142001740,8,The Secret Life of Bees
404365,255489,0312195516,6,The Red Tent (Bestselling Backlist)
404366,255489,0312278586,7,The Nanny Diaries: A Novel
404368,255489,0316601950,8,The Pilot's Wife : A Novel
404372,255489,0345313860,8,"The Vampire Lestat (Vampire Chronicles, Book II)"
404373,255489,0345337662,10,Interview with the Vampire
404374,255489,0345361792,8,A Prayer for Owen Meany
404376,255489,034538475X,6,The Tale of the Body Thief (Vampire Chronicles (Paperback))
404416,255489,0446532231,7,"Dude, Where's My Country?"
404447,255489,067976402X,7,Snow Falling on Cedars
404451,255489,0684865742,7,Tis: A Memoir
404430,255489,0553272535,9,Night
404429,255489,0525947647,6,Lies and the Lying Liars Who Tell Them: A Fair and Balanced Look at the Right
404442,255489,0671027387,6,Deception Point
404437,255489,0553582747,9,From the Corner of His Eye
404438,255489,0609610597,7,"The Shelters of Stone (Earth's Children Series, No 5)"
404439,255489,0609804138,10,The Sweet Potato Queens' Book of Love
404441,255489,0671027360,9,Angels &amp; Demons
403623,254899,0439136369,9,Harry Potter and the Prisoner of Azkaban (Book 3)
403745,254899,1400034779,10,The No. 1 Ladies' Detective Agency (Today Show Book Club #8)
403696,254899,0679746048,8,"Girl, Interrupted"
403671,254899,059035342X,9,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback))
402952,254465,0385335881,10,Shopaholic Takes Manhattan (Summer Display Opportunity)
402942,254465,0380018179,10,The Thorn Birds
402941,254465,0375703055,10,Ellen Foster
402975,254465,0440221595,10,The Glass Lake
402983,254465,0446601241,10,Kiss the Girls
402982,254465,0446531332,10,Nights in Rodanthe
402978,254465,0446364193,10,Along Came a Spider (Alex Cross Novels)
402976,254465,0440226430,10,Summer Sisters
402972,254465,0440211263,10,Circle of Friends
402913,254465,0312983867,10,Hard Eight : A Stephanie Plum Novel (A Stephanie Plum Novel)
402907,254465,0140298479,10,Bridget Jones: The Edge of Reason
402906,254465,014028009X,10,Bridget Jones's Diary
402986,254465,0446608955,10,A Walk to Remember
402914,254465,0316601950,10,The Pilot's Wife : A Novel
402915,254465,0316666343,10,The Lovely Bones: A Novel
402985,254465,0446605239,5,The Notebook
402987,254465,0446611085,10,Suzanne's Diary for Nicholas
403041,254465,0671693816,10,Wifey
403054,254465,0679746048,10,"Girl, Interrupted"
403059,254465,0767905180,6,Jemima J: A Novel About Ugly Ducklings and Swans
402991,254465,0451172817,5,Needful Things
402423,254206,0425143325,9,Without Remorse
402426,254206,0440206154,10,Red Dragon
402345,254206,0312924585,9,Silence of the Lambs
402388,254206,038529929X,6,Hannibal
402384,254206,0380002930,10,Watership Down
402513,254206,0671042858,10,The Girl Who Loved Tom Gordon
402482,254206,0451176464,9,Gerald's Game
402478,254206,0451167317,9,The Dark Half
402475,254206,0451156609,8,The Tommyknockers
400475,252820,044651862X,9,The Celestine Prophecy (Celestine Prophecy)
400464,252820,038550120X,7,A Painted House
400492,252820,0451156609,5,The Tommyknockers
400463,252820,0385493800,3,The Testament
400439,252820,006099486X,9,"The Professor and the Madman: A Tale of Murder, Insanity, and the Making of The Oxford English Dictionary"
400455,252820,0345337662,5,Interview with the Vampire
400457,252820,0345361792,8,A Prayer for Owen Meany
400554,252820,1573225517,8,High Fidelity
400527,252820,0679731148,8,A Year in Provence
400497,252820,0451191145,10,Atlas Shrugged
400517,252820,0671510053,8,SHIPPING NEWS
400520,252820,0671708635,8,Seven Habits Of Highly Effective People
400160,252695,0375705856,8,Plainsong (Vintage Contemporaries)
400159,252695,0375703063,8,A Virtuous Woman (Oprah's Book Club (Paperback))
400158,252695,0375506039,9,Open House
400196,252695,0446359866,9,Presumed Innocent
400181,252695,0425158616,5,Cause of Death
400175,252695,0399149155,7,Q Is for Quarry
400109,252695,0345402871,7,Airframe
400107,252695,0345378482,9,The Andromeda Strain
400090,252695,0060934417,7,Bel Canto: A Novel
400283,252695,0679734775,9,The House on Mango Street (Vintage Contemporaries)
400290,252695,0786817070,6,"Artemis Fowl (Artemis Fowl, Book 1)"
400236,252695,0515128554,8,Heart of the Sea (Irish Trilogy)
400235,252695,0515128546,9,Tears of the Moon (Irish Trilogy)
399137,251844,0440212561,10,Outlander
399133,251844,038572179X,10,Atonement : A Novel
399132,251844,0385512104,10,The Curious Incident of the Dog in the Night-Time (Today Show Book Club #13)
399140,251844,0440215625,10,Dragonfly in Amber
399151,251844,0446310786,10,To Kill a Mockingbird
399142,251844,0440221471,8,The Runaway Jury
399143,251844,0440223202,10,Evening Class
399157,251844,0451166892,10,The Pillars of the Earth
399154,251844,0446611085,7,Suzanne's Diary for Nicholas
399153,251844,0446604801,6,Jack &amp; Jill (Alex Cross Novels)
399146,251844,0440235596,10,Tara Road
399122,251844,0375700757,7,Cold Mountain : A Novel
399114,251844,0316777722,5,Me Talk Pretty One Day
399113,251844,0316096199,8,Lucky : A Memoir
399105,251844,014029628X,8,Girl in Hyacinth Blue
399212,251844,0812511816,7,"The Eye of the World (The Wheel of Time, Book 1)"
399171,251844,0452284449,8,The Virgin Blue
399170,251844,0452283205,7,Falling Angels
399169,251844,0452282152,8,Girl with a Pearl Earring
399195,251844,0743225406,8,The Shipping News : A Novel
399196,251844,0743227441,10,The Other Boleyn Girl
398988,251843,0553268880,10,The Prince of Tides
398963,251843,0440221595,10,The Glass Lake
398961,251843,0440215625,9,Dragonfly in Amber
398960,251843,0440212561,10,Outlander
398966,251843,0440235596,10,Tara Road
398965,251843,0440225701,5,The Street Lawyer
398943,251843,0385504209,7,The Da Vinci Code
398944,251843,0385511612,1,Bleachers
398918,251843,0312990456,9,One for the Money (A Stephanie Plum Novel)
398930,251843,0345443284,8,While I Was Gone
399058,251843,0871136791,10,Cold Mountain
399072,251843,1558744150,5,Chicken Soup for the Woman's Soul (Chicken Soup for the Soul Series (Paper))
399068,251843,1400031354,8,Tears of the Giraffe (No.1 Ladies Detective Agency)
399006,251843,0671027360,10,Angels &amp; Demons
398998,251843,0553572997,10,The Alienist
398995,251843,055356451X,10,Night Sins
399019,251843,0684865742,10,Tis: A Memoir
398187,251394,0385722206,9,Balzac and the Little Chinese Seamstress : A Novel
398191,251394,039592720X,9,Interpreter of Maladies
398203,251394,0451169530,8,The Stand: Complete and Uncut
398162,251394,0156027321,10,Life of Pi
398174,251394,0345339703,10,"The Fellowship of the Ring (The Lord of the Rings, Part 1)"
398175,251394,0345351525,9,The Queen of the Damned (Vampire Chronicles (Paperback))
398176,251394,034538475X,9,The Tale of the Body Thief (Vampire Chronicles (Paperback))
398179,251394,037570504X,8,"Breath, Eyes, Memory"
398228,251394,0679781587,9,
398240,251394,0805063897,7,Nickel and Dimed: On (Not) Getting By in America
398241,251394,0812550706,9,Ender's Game (Ender Wiggins Saga (Paperback))
398231,251394,068484267X,8,Angela's Ashes: A Memoir
397125,250709,0441569595,5,Neuromancer (Remembering Tomorrow)
397126,250709,044651652X,10,The Bridges of Madison County
397085,250709,0345380371,5,Rising Sun
397142,250709,0671042262,5,The Blue Nowhere : A Novel
396710,250405,1592400876,10,"Eats, Shoots &amp; Leaves: The Zero Tolerance Approach to Punctuation"
396672,250405,0786881852,7,Don't Sweat the Small Stuff and It's All Small Stuff : Simple Ways to Keep the Little Things from Taking Over Your Life (Don't Sweat the Small Stuff Series)
395521,249894,0440219078,8,The Giver (21st Century Reference)
395511,249894,0439139600,8,Harry Potter and the Goblet of Fire (Book 4)
395516,249894,043935806X,8,Harry Potter and the Order of the Phoenix (Book 5)
395594,249894,0553279378,8,I Know Why the Caged Bird Sings
395417,249894,0140067477,8,The Tao of Pooh
395418,249894,0140119906,9,Love in the Time of Cholera (Penguin Great Books of the 20th Century)
395433,249894,0312291639,8,The Nanny Diaries: A Novel
395435,249894,0312990456,8,One for the Money (A Stephanie Plum Novel)
395408,249894,0060938455,8,Fast Food Nation: The Dark Side of the All-American Meal
395486,249894,0380813815,8,"Lamb : The Gospel According to Biff, Christ's Childhood Pal"
395807,249894,1592400876,8,"Eats, Shoots &amp; Leaves: The Zero Tolerance Approach to Punctuation"
395781,249894,1558743669,5,"A Child Called \It\"": One Child's Courage to Survive"""
395705,249894,0812550706,8,Ender's Game (Ender Wiggins Saga (Paperback))
395672,249894,0786868716,7,The Five People You Meet in Heaven
393388,248718,0439139597,8,Harry Potter and the Goblet of Fire (Book 4)
393377,248718,0425143325,9,Without Remorse
393413,248718,0441790348,9,Stranger in a Strange Land (Remembering Tomorrow)
393332,248718,038549081X,10,The Handmaid's Tale : A Novel
393449,248718,0449212602,10,The Handmaid's Tale
393123,248718,0140298479,5,Bridget Jones: The Edge of Reason
393593,248718,0553574574,10,Beach Music
393587,248718,0553572997,8,The Alienist
393680,248718,0679745203,9,The English Patient
393688,248718,0679781587,5,
391344,247447,043935806X,9,Harry Potter and the Order of the Phoenix (Book 5)
391345,247447,0440212561,10,Outlander
391353,247447,0446310786,8,To Kill a Mockingbird
391358,247447,0446610399,10,The Rescue
391357,247447,0446608955,9,A Walk to Remember
391351,247447,0441304834,8,Guilty Pleasures (Anita Blake Vampire Hunter (Paperback))
391305,247447,0312980140,9,Seven Up (A Stephanie Plum Novel)
391302,247447,0312971346,9,High Five (A Stephanie Plum Novel)
391301,247447,0312966970,9,Four To Score (A Stephanie Plum Novel)
391300,247447,0312966091,9,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel)
391306,247447,0312983867,9,Hard Eight : A Stephanie Plum Novel (A Stephanie Plum Novel)
391308,247447,0312990456,8,One for the Money (A Stephanie Plum Novel)
391398,247447,0671001795,8,Two for the Dough
391378,247447,051513287X,10,Face the Fire (Three Sisters Island Trilogy)
391377,247447,0515132187,9,The Villa
391376,247447,0515132020,9,Heaven and Earth (Three Sisters Island Trilogy)
391375,247447,0515131229,8,Dance upon the Air (Three Sisters Island Trilogy)
391373,247447,0515128554,7,Heart of the Sea (Irish Trilogy)
391380,247447,0515136530,10,"Key of Valor (Roberts, Nora. Key Trilogy, 3.)"
391379,247447,0515135062,9,Three Fates
391395,247447,059035342X,10,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback))
391392,247447,0553582127,9,The Search
391390,247447,0553579606,8,Ashes to Ashes
391385,247447,0553296981,10,Anne Frank: The Diary of a Young Girl
391145,247429,0345339703,10,"The Fellowship of the Ring (The Lord of the Rings, Part 1)"
391144,247429,0345339681,10,The Hobbit : The Enchanting Prelude to The Lord of the Rings
390090,246617,0345342968,7,Fahrenheit 451
390105,246617,0451163966,8,One Flew Over the Cuckoo's Nest
390119,246617,0679781587,7,
389580,246311,0375725784,9,A Heartbreaking Work of Staggering Genius
389577,246311,0375705856,10,Plainsong (Vintage Contemporaries)
389570,246311,0375412824,7,The Dive From Clausen's Pier (Alex Awards)
389581,246311,0375726403,9,Empire Falls
389584,246311,0380731851,8,Mystic River
389551,246311,0151008116,6,Life of Pi
389557,246311,0312282990,10,The Amazing Adventures of Kavalier &amp; Clay
389559,246311,0316096199,9,Lucky : A Memoir
389562,246311,0316666343,9,The Lovely Bones: A Novel
389542,246311,0061097314,6,The Bean Trees
389641,246311,0786885688,7,Shopgirl
389648,246311,0871136791,10,Cold Mountain
389661,246311,1573227331,7,About a Boy
389635,246311,0684874350,10,ANGELA'S ASHES
389633,246311,0679781587,9,
389615,246311,0553279378,9,I Know Why the Caged Bird Sings
389616,246311,0553296981,10,Anne Frank: The Diary of a Young Girl
388913,245827,0440998050,10,A Wrinkle in Time
388909,245827,0440224675,5,Hannibal
388907,245827,0440221471,5,The Runaway Jury
388899,245827,0439139597,5,Harry Potter and the Goblet of Fire (Book 4)
388919,245827,0451183665,10,A Case of Need
388835,245827,006016848X,5,"Men Are from Mars, Women Are from Venus: A Practical Guide for Improving Communication and Getting What You Want in Your Relationships"
388990,245827,0671758896,5,"Loves Music, Loves to Dance"
388986,245827,0671038184,8,Jewel
388984,245827,0671004573,5,Before I Say Good-Bye
388229,245410,0385474016,8,"Like Water for Chocolate: A Novel in Monthly Installments With Recipes, Romances and Home Remedies"
388237,245410,0425169863,8,Point of Origin
388198,245410,0345313860,8,"The Vampire Lestat (Vampire Chronicles, Book II)"
388210,245410,034538475X,7,The Tale of the Body Thief (Vampire Chronicles (Paperback))
388172,245410,0061009059,7,One for the Money (Stephanie Plum Novels (Paperback))
388170,245410,0060392452,8,Stupid White Men ...and Other Sorry Excuses for the State of the Nation!
388209,245410,0345380371,8,Rising Sun
388208,245410,0345370775,7,Jurassic Park
388207,245410,0345351525,9,The Queen of the Damned (Vampire Chronicles (Paperback))
388203,245410,0345337662,7,Interview with the Vampire
388195,245410,0312983867,8,Hard Eight : A Stephanie Plum Novel (A Stephanie Plum Novel)
388194,245410,0312980140,8,Seven Up (A Stephanie Plum Novel)
388193,245410,0312976275,8,Hot Six : A Stephanie Plum Novel (A Stephanie Plum Novel)
388192,245410,0312971346,7,High Five (A Stephanie Plum Novel)
388191,245410,0312966970,7,Four To Score (A Stephanie Plum Novel)
388190,245410,0312966091,7,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel)
388306,245410,080410753X,8,The Kitchen God's Wife
388304,245410,0786817070,8,"Artemis Fowl (Artemis Fowl, Book 1)"
388271,245410,0553275976,6,The Bonfire of the Vanities
388286,245410,0671693816,8,Wifey
388292,245410,0679734775,8,The House on Mango Street (Vintage Contemporaries)
388282,245410,0671027360,7,Angels &amp; Demons
388279,245410,0671001795,7,Two for the Dough
387199,244685,0440211727,10,A Time to Kill
387203,244685,0440224764,10,The Partner
387204,244685,0440226104,10,Black and Blue
387206,244685,0440236673,10,The Brethren
387207,244685,0440241073,10,The Summons
387236,244685,0515131229,9,Dance upon the Air (Three Sisters Island Trilogy)
386937,244627,0440234743,10,The Testament
386936,244627,0440226430,10,Summer Sisters
386933,244627,0440222656,10,The Horse Whisperer
386941,244627,044023722X,10,A Painted House
386921,244627,0425163407,10,Unnatural Exposure
386891,244627,0316789089,10,The Pilot's Wife : A Novel Tag: Author of the Weight of Water (Oprah's Book Club (Hardcover))
386883,244627,0060502258,10,The Divine Secrets of the Ya-Ya Sisterhood: A Novel
386906,244627,0380731851,10,Mystic River
387002,244627,0743411250,10,The Woman Next Door
387032,244627,1559029838,10,Call of the Wild
386985,244627,0553580221,9,False Memory
383654,242409,043935806X,10,Harry Potter and the Order of the Phoenix (Book 5)
383675,242409,0671727796,10,The Color Purple
382926,242083,0451160525,8,"The Gunslinger (The Dark Tower, Book 1)"
382914,242083,0440211727,10,A Time to Kill
382920,242083,0440236673,5,The Brethren
382919,242083,0440224764,5,The Partner
382918,242083,044022165X,7,The Rainmaker
382917,242083,0440221471,9,The Runaway Jury
382916,242083,0440220602,7,The Chamber
382915,242083,0440214041,9,The Pelican Brief
382912,242083,0440180295,7,Slaughterhouse Five or the Children's Crusade: A Duty Dance With Death
382913,242083,044021145X,8,The Firm
382911,242083,043935806X,7,Harry Potter and the Order of the Phoenix (Book 5)
382910,242083,0439139600,9,Harry Potter and the Goblet of Fire (Book 4)
382909,242083,0439136369,8,Harry Potter and the Prisoner of Azkaban (Book 3)
382908,242083,0439064872,9,Harry Potter and the Chamber of Secrets (Book 2)
382906,242083,0385504209,8,The Da Vinci Code
382905,242083,0385479565,10,The Hot Zone
382904,242083,038529929X,9,Hannibal
382943,242083,0451524934,7,1984
382933,242083,0451177096,7,Dolores Claiborne
382931,242083,0451169530,10,The Stand: Complete and Uncut
382903,242083,0380813815,10,"Lamb : The Gospel According to Biff, Christ's Childhood Pal"
382901,242083,0380789019,7,Neverwhere
382859,242083,006099486X,7,"The Professor and the Madman: A Tale of Murder, Insanity, and the Making of The Oxford English Dictionary"
382889,242083,0345391802,2,The Hitchhiker's Guide to the Galaxy
